place_id,company_name,formatted_address,city_searched,zone,keyword_searched,raw_query
ChIJwW96ZpHSOogRor4FIx4Ur7M,1303 Essex County Rd 22,"1303 Essex County Rd 22, Belle River, ON N0R 1A0, Canada",Belle River,Zone 1 — Windsor / Essex County,hub_address_search,"1303 Essex County Rd 22 , Belle River, ON N0R 1A0, Canada"
ChIJWTtALLBjKYgRtFUXHufANgY,131 Frank Lambier Ct,"131 Frank Lambier Ct, Minto, ON N0G 2P0, Canada",Centre Wellington,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,hub_address_search,"131 Frank Lambier Ct , Palmerston, ON N0G 2P0, Canada"
ChIJF73VZUmIK4gRSNJbCTOHuA0,131 Sheldon Dr,"131 Sheldon Dr, Cambridge, ON N1R 6S2, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,hub_address_search,"131 Sheldon Dr , Cambridge, ON N1R 6S2, Canada"
ChIJLR1YePQvK4gRcTtpldA3S1g,131 Whitmore Rd,"131 Whitmore Rd, Vaughan, ON L4L 6E3, Canada",Kerwood,Zone 4 — London / Middlesex,hub_address_search,"131 Whitmore Rd , Vaughan, ON L4L 6E4, Canada"
ChIJK93y4iLVOogRwsnA9jtkgGo,13126 Tecumseh Rd E,"13126 Tecumseh Rd E, Windsor, ON N8N 1M3, Canada",Tecumseh,Zone 1 — Windsor / Essex County,hub_address_search,"13126 Tecumseh Rd E , Tecumseh, ON N8N 4N6, Canada"
ChIJfVXUXCvkLogR3m13V1zCDvM,13187 Ilderton Rd,"13187 Ilderton Rd, Ilderton, ON N0M 2A0, Canada",Ilderton,Zone 4 — London / Middlesex,hub_address_search,"13187 Ilderton Rd , Ilderton, ON N0M 2A0, Canada"
ChIJt2uxxtTlLogR4nw9S2nrVkk,13229 Ilderton Rd,"13229 Ilderton Rd, Ilderton, ON N0M 2A0, Canada",Ilderton,Zone 4 — London / Middlesex,hub_address_search,"13229 Ilderton Rd , Ilderton, ON N0M 2A0, Canada"
ChIJ6WDboiPVOogRQnEbSWCwt50,13278 Tecumseh Rd E,"13278 Tecumseh Rd E, Windsor, ON N8N, Canada",Tecumseh,Zone 1 — Windsor / Essex County,hub_address_search,"13278 Tecumseh Rd E , Windsor, ON N8N 3T6, Canada"
ChIJr2KYWpvyLogRKcOzRpntFaE,1352 Trafalgar St,"1352 Trafalgar St, London, ON N5W 1W6, Canada",London,Zone 4 — London / Middlesex,hub_address_search,"1352 Trafalgar St , London, ON N5W 1W6, Canada"
ChIJ5zohOB2DJYgRygroIBFmLIM,1355 Confederation St,"1355 Confederation St, Sarnia, ON N7S 5P1, Canada",Sarnia,Zone 3 — Sarnia / Lambton County,hub_address_search,"1355 Confederation St , Sarnia, ON N7S 4T2, Canada"
EjUxMzU1IENvbmZlZGVyYXRpb24gU3QgIzEwLCBTYXJuaWEsIE9OIE43UyA1UDEsIENhbmFkYSIeGhwKFgoUChIJ5zohOB2DJYgRygroIBFmLIMSAjEw,1355 Confederation St #10,"1355 Confederation St #10, Sarnia, ON N7S 5P1, Canada",Sarnia,Zone 3 — Sarnia / Lambton County,hub_address_search,"1355 Confederation St 10 , Sarnia, ON N7S 4T2, Canada"
ChIJR8F85yE7LIgRV8VupSkB8C4,136 Main St W,"136 Main St W, Norwich, ON N0J 1P0, Canada",Newbury,Zone 4 — London / Middlesex,hub_address_search,"136 Main St W , Norwich, ON N0J 1P0, Canada"
